,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
6784,0,72,10,98,3,24,76,17,2,35,19
6785,0,47,20,45,58,45,76,20,59,40,14
6786,1,27,22,65,12,24,77,18,91,6,35
6787,0,45,18,1,12,2,77,4,91,2,14
6788,0,27,31,2,28,29,47,36,91,41,34
6789,1,55,4,81,12,45,0,40,67,2,31
6790,0,72,16,77,29,25,19,28,21,13,5
6791,0,63,22,8,12,2,38,45,74,28,29
6792,0,19,16,21,3,45,77,4,44,13,42
6793,0,55,39,77,28,3,77,9,74,2,31
6794,1,16,5,29,72,2,0,36,62,60,14
6795,0,25,10,16,12,29,38,18,61,25,48
6796,0,60,10,16,39,28,69,20,22,27,35
6797,1,42,4,0,3,39,13,31,73,13,48
6798,1,60,42,81,3,8,23,5,62,27,35
6799,1,23,5,67,12,3,63,9,65,28,14
6800,0,84,4,43,3,39,53,20,44,13,48
6801,0,42,20,0,63,2,41,15,57,27,14
6802,0,27,5,3,29,39,82,9,21,2,5
6803,0,47,42,10,12,47,49,17,32,9,31
6804,1,26,22,45,12,45,48,44,35,40,34
6805,1,0,42,74,40,2,76,4,91,28,34
6806,1,84,22,59,28,20,48,36,69,2,43
6807,0,25,20,52,40,9,13,36,62,3,5
6808,1,1,10,46,12,12,23,17,62,57,48
6809,0,47,10,2,3,39,19,18,74,27,26
6810,1,65,31,63,82,20,0,4,81,26,43
6811,1,0,42,16,3,2,56,28,37,26,6
6812,1,0,20,74,12,12,58,4,68,28,43
6813,1,42,31,63,73,28,0,9,74,13,48
6814,0,0,19,98,12,2,56,28,32,28,27
6815,0,67,20,75,7,28,38,28,31,21,5
6816,0,14,10,81,41,29,47,18,98,68,48
6817,1,42,4,0,3,39,13,31,73,13,48
6818,0,62,22,60,34,38,23,27,98,13,19
6819,0,27,22,91,12,12,74,18,17,51,48
6820,1,14,31,0,37,11,23,43,42,40,5
6821,0,0,20,7,29,20,21,23,81,13,13
6822,0,85,5,31,12,20,21,18,14,28,43
6823,1,27,19,98,3,39,76,15,4,3,19
6824,0,5,10,75,26,8,0,20,59,13,48
6825,0,41,19,30,12,2,15,28,73,2,14
6826,0,72,4,80,3,2,52,18,43,13,34
6827,1,84,42,74,3,15,35,18,1,13,32
6828,0,27,40,63,4,2,21,9,3,28,14
6829,0,37,10,98,40,46,21,37,91,57,50
6830,1,62,40,3,12,45,77,9,36,3,34
6831,1,11,31,63,3,18,47,18,73,25,13
6832,0,55,25,16,28,2,71,10,10,13,34
6833,1,65,20,81,3,12,57,37,95,65,42
6834,0,25,4,58,12,2,7,28,74,2,6
6835,0,62,40,81,40,18,23,5,62,2,43
6836,1,84,40,63,12,12,13,31,60,28,43
6837,1,27,40,32,47,29,47,18,42,13,12
6838,0,64,40,98,39,28,25,40,39,2,48
6839,0,68,31,74,3,20,58,23,17,13,48
6840,1,27,4,98,28,20,35,9,73,13,35
6841,1,84,20,98,40,14,23,37,45,2,11
6842,0,0,16,43,12,12,5,4,39,38,5
6843,0,55,0,20,72,37,53,37,74,18,17
6844,1,22,4,8,3,26,52,19,51,13,42
6845,0,16,5,75,40,39,22,4,31,2,26
6846,1,29,10,1,72,47,19,4,31,57,14
6847,1,82,35,75,28,39,77,7,17,13,31
6848,0,5,6,36,3,12,76,9,1,60,10
6849,0,72,4,80,3,2,52,18,43,13,34
6850,1,53,22,44,12,3,53,4,42,2,5
6851,1,53,19,29,40,2,13,20,74,28,31
6852,1,26,20,75,3,45,49,4,62,13,5
6853,1,26,4,33,40,12,21,40,74,13,48
6854,0,9,31,2,3,5,13,18,17,40,43
6855,1,9,24,8,3,26,23,28,42,13,5
6856,1,27,4,98,28,20,35,9,73,13,35
6857,1,65,4,45,12,0,31,28,8,40,49
6858,1,5,4,41,7,2,22,20,62,2,31
6859,1,74,16,30,38,38,58,18,74,26,43
6860,0,36,19,57,38,3,21,5,81,13,35
6861,1,0,31,36,12,45,48,18,44,21,30
6862,0,0,37,14,12,2,49,20,62,69,10
6863,1,89,22,60,3,0,53,18,42,28,8
6864,0,62,37,45,12,2,75,9,77,2,25
6865,1,38,42,9,26,18,23,18,98,2,48
6866,0,72,4,80,3,2,52,18,43,13,34
6867,1,55,22,31,40,25,77,18,67,2,43
6868,1,78,22,63,28,39,0,10,73,78,34
6869,1,30,39,57,12,39,77,12,98,56,34
6870,1,84,22,42,12,29,47,18,74,2,5
6871,0,13,19,78,29,12,23,9,41,2,43
6872,1,0,6,91,3,29,53,28,17,13,14
6873,1,21,20,20,41,45,13,9,74,13,19
6874,1,0,42,12,12,5,47,18,73,28,26
6875,1,84,4,45,28,2,14,9,18,59,14
6876,0,67,5,45,40,28,21,9,21,75,22
6877,0,0,10,81,3,29,53,20,34,13,8
6878,0,55,4,23,3,12,23,40,12,27,35
6879,0,62,37,29,29,29,64,9,0,27,43
6880,1,55,10,19,28,25,78,5,63,13,5
6881,0,42,5,60,56,28,0,20,98,13,39
6882,1,29,20,75,3,20,38,9,96,38,43
6883,0,26,20,74,40,3,25,23,39,2,26
6884,1,26,19,25,63,39,13,22,31,13,48
6885,1,27,20,46,4,39,47,23,43,13,35
6886,1,55,4,36,72,28,77,12,81,13,48
6887,1,60,6,70,7,15,53,20,59,13,14
6888,0,62,22,93,72,9,52,23,59,8,14
6889,1,72,4,80,3,2,52,18,43,13,34
6890,1,60,25,97,40,45,13,36,17,2,35
6891,1,76,22,93,58,29,52,5,62,40,48
6892,1,0,5,45,12,12,23,4,65,2,48
6893,0,27,10,75,5,14,15,20,2,28,43
6894,1,27,20,16,3,39,65,25,2,54,34
6895,0,57,10,75,28,20,35,39,17,2,13
6896,1,36,10,74,58,45,56,18,42,13,35
6897,1,27,22,81,29,38,0,18,98,3,34
6898,1,27,39,81,12,45,0,37,91,38,14
6899,1,25,5,63,72,12,23,6,65,59,42
6900,1,26,39,48,29,3,0,18,1,2,19
6901,0,36,10,75,71,12,63,18,65,2,43
6902,0,0,22,14,72,47,13,5,62,28,43
6903,1,0,20,98,3,14,4,9,74,27,43
6904,0,26,20,24,58,45,0,20,98,13,17
6905,1,23,5,60,28,41,77,28,28,40,5
6906,1,47,10,2,3,39,19,18,74,27,26
6907,0,0,10,81,56,28,53,20,14,27,5
6908,1,72,31,81,12,12,2,20,31,27,35
6909,0,84,9,93,7,2,53,9,81,28,43
6910,1,72,4,80,3,2,52,18,43,13,34
6911,0,62,44,98,40,8,0,4,87,27,35
6912,0,0,44,98,12,39,78,31,87,56,34
6913,1,72,22,95,12,39,23,42,43,2,35
6914,0,26,10,21,63,28,58,17,34,13,48
6915,0,0,31,75,10,39,63,40,91,64,34
6916,0,1,44,36,38,45,77,20,91,49,12
6917,0,25,10,63,63,45,23,42,98,25,1
6918,0,78,31,8,10,39,77,42,17,60,6
6919,0,69,42,12,28,29,63,28,22,65,5
6920,0,44,10,16,12,45,54,36,74,75,14
6921,1,26,5,45,40,2,77,4,26,13,43
6922,0,84,10,98,12,5,35,18,21,2,5
6923,0,25,39,0,29,18,80,18,98,69,33
6924,0,27,20,75,12,39,77,28,81,8,6
6925,0,0,20,44,28,0,83,10,89,2,19
6926,1,27,20,46,4,39,47,23,43,13,35
6927,0,25,4,63,4,39,37,20,91,40,6
6928,1,16,11,44,73,29,77,18,36,78,21
6929,1,78,10,27,84,39,77,14,77,27,6
6930,0,53,20,44,3,45,23,28,73,13,10
6931,1,84,31,10,68,29,63,9,43,13,48
6932,0,3,10,75,38,39,23,20,98,13,14
6933,1,9,42,44,12,20,24,20,98,2,14
6934,0,44,19,81,40,45,77,36,28,2,35
6935,0,45,10,36,28,29,12,20,31,2,5
6936,1,15,35,93,28,39,77,15,74,13,14
6937,0,84,4,65,40,39,22,7,44,2,42
6938,0,72,10,75,3,29,23,20,43,13,26
6939,1,67,22,44,28,28,22,18,22,13,14
6940,1,68,10,81,28,29,77,8,91,26,43
6941,0,23,31,43,3,29,0,9,43,13,34
6942,1,84,4,43,3,39,53,20,44,13,48
6943,1,27,20,44,3,45,47,17,17,13,43
6944,1,45,17,74,72,45,0,12,43,13,14
6945,0,4,31,59,29,39,0,18,84,40,5
6946,1,27,20,98,71,15,82,17,7,2,14
6947,1,88,39,89,29,12,39,9,77,13,48
6948,0,81,20,41,82,12,63,5,95,13,34
6949,0,72,19,63,12,28,58,26,48,12,3
6950,0,26,5,25,66,45,2,23,62,69,14
6951,0,84,10,36,38,9,63,28,50,28,43
6952,0,69,12,45,63,45,53,9,12,27,35
6953,1,5,4,87,29,29,3,9,65,83,6
6954,0,1,40,0,68,20,14,36,69,68,48
6955,0,25,42,43,34,38,13,8,44,21,35
6956,0,0,20,43,72,28,22,4,9,34,42
6957,0,36,20,43,3,45,53,9,74,76,26
6958,1,47,20,75,38,45,47,10,22,13,14
6959,0,23,22,31,72,12,15,17,98,57,48
6960,0,56,40,97,72,0,4,9,98,57,35
6961,0,55,22,29,12,45,63,17,98,2,35
6962,1,68,25,98,12,28,0,9,74,78,12
6963,0,84,20,75,72,2,59,5,59,13,35
6964,1,84,31,10,68,29,63,9,43,13,48
6965,1,9,42,44,12,20,24,20,98,2,14
6966,1,84,11,43,12,45,58,18,57,27,34
6967,1,56,4,61,26,45,21,9,22,57,35
6968,1,55,4,36,72,28,77,12,81,13,48
6969,1,60,6,70,7,15,53,20,59,13,14
6970,0,1,40,0,68,20,14,36,69,68,48
6971,0,25,42,43,34,38,13,8,44,21,35
6972,0,0,20,43,72,28,22,4,9,34,42
6973,0,36,20,43,3,45,53,9,74,76,26
6974,1,47,20,75,38,45,47,10,22,13,14
6975,0,23,22,31,72,12,15,17,98,57,48
6976,0,56,40,97,72,0,4,9,98,57,35
6977,0,55,22,29,12,45,63,17,98,2,35
6978,1,68,25,98,12,28,0,9,74,78,12
6979,0,45,10,44,29,29,0,18,74,2,43
6980,1,5,22,31,29,39,13,9,35,2,26
6981,1,67,31,81,12,12,23,10,74,78,34
6982,1,0,22,74,12,12,38,18,42,28,35
6983,0,84,31,20,12,45,64,4,91,69,43
6984,0,27,20,98,40,20,47,28,43,2,42
6985,0,84,5,29,39,28,76,14,38,62,26
6986,0,5,22,31,29,39,13,9,35,2,26
6987,0,27,31,98,40,28,4,17,53,2,35
6988,0,36,19,3,3,28,26,9,28,13,14
6989,1,3,20,27,1,44,23,9,59,27,15
6990,1,19,16,29,7,11,13,5,74,38,50
6991,0,81,20,35,78,20,13,9,73,82,34
6992,1,6,17,77,12,45,49,14,74,2,14
6993,0,0,16,76,10,39,31,17,81,13,35
6994,1,67,16,98,12,2,0,8,77,2,36
6995,1,72,31,41,12,45,26,23,55,2,35
6996,1,72,20,37,12,45,39,23,35,68,34
6997,0,60,13,75,12,45,24,14,98,2,26
6998,0,31,4,74,38,19,23,9,2,3,31
6999,0,60,31,35,72,29,38,18,14,65,5
7000,0,5,10,2,3,39,77,18,35,13,14
7001,0,9,22,60,27,39,31,9,35,40,48
7002,0,73,22,77,26,12,77,9,35,28,43
7003,1,85,22,59,12,2,77,28,22,28,9
7004,1,23,16,31,3,11,77,9,8,13,5
7005,1,23,42,16,28,39,77,9,97,2,48
7006,1,72,20,2,72,29,77,20,44,23,34
7007,1,85,5,74,29,39,77,12,68,73,48
7008,1,5,20,10,80,9,13,4,61,70,35
7009,1,45,10,75,12,45,77,18,43,2,43
7010,1,66,20,60,12,45,21,28,22,2,50
7011,0,37,10,59,72,5,53,36,77,38,26
7012,0,84,16,21,58,12,4,4,50,13,35
7013,1,65,4,57,40,45,47,23,98,2,8
7014,0,84,6,19,58,29,22,9,22,2,13
7015,1,27,20,12,12,2,76,9,43,2,43
7016,0,16,20,2,12,14,19,20,55,2,39
7017,1,45,10,44,12,1,77,20,55,2,43
7018,0,82,22,67,80,3,4,34,55,2,43
7019,0,84,5,57,28,29,76,20,81,13,8
7020,0,29,6,21,3,39,48,5,20,69,48
7021,1,85,22,59,12,2,77,28,22,28,9
7022,1,23,16,31,3,11,77,9,8,13,5
7023,1,23,42,16,28,39,77,9,97,2,48
7024,1,72,20,2,72,29,77,20,44,23,34
7025,1,85,5,74,29,39,77,12,68,73,48
7026,0,84,10,81,29,29,13,28,76,13,8
7027,0,85,5,31,12,20,21,18,14,28,43
7028,1,5,20,10,80,9,13,4,61,70,35
7029,1,72,5,45,3,39,77,9,42,39,34
7030,0,45,10,36,3,39,23,18,44,13,26
7031,0,23,31,10,40,2,77,18,43,2,31
7032,1,22,31,98,12,47,22,18,81,2,43
7033,1,89,25,68,12,2,76,8,62,2,34
7034,0,30,20,75,28,14,35,4,31,13,43
7035,1,1,5,45,3,5,31,28,59,8,12
7036,0,67,20,20,12,12,77,9,22,28,26
7037,1,27,23,21,63,15,77,28,12,69,26
7038,0,0,31,98,29,39,38,9,74,13,48
7039,0,26,20,77,3,29,46,9,21,69,43
7040,0,25,25,2,28,2,23,35,17,13,14
7041,1,84,22,16,58,12,35,15,7,69,5
7042,1,84,39,2,68,8,23,4,48,28,43
7043,1,42,25,43,12,12,0,18,73,2,26
7044,1,45,20,14,12,2,77,10,42,6,14
7045,1,81,22,63,72,12,56,18,2,34,42
7046,1,45,5,67,47,28,2,9,73,34,42
7047,0,25,38,16,56,28,0,18,2,8,43
7048,0,19,38,74,12,45,2,20,62,27,43
7049,1,47,10,16,29,3,19,15,12,69,43
7050,0,7,10,75,29,39,77,18,2,2,35
7051,1,35,10,2,12,45,9,4,73,40,35
7052,1,84,10,2,12,12,38,18,73,2,43
7053,1,10,4,12,27,39,19,20,2,2,35
7054,0,47,19,63,38,18,38,9,98,68,14
7055,1,16,6,2,3,2,21,4,81,69,26
7056,0,16,10,67,12,20,58,17,2,2,13
7057,1,67,19,2,5,2,13,20,31,27,51
7058,0,72,31,41,12,45,26,23,55,2,35
7059,0,55,20,43,3,15,35,20,43,13,11
7060,1,1,19,29,12,25,76,5,77,2,48
7061,1,27,20,36,40,5,21,40,98,70,10
7062,0,27,22,67,72,12,69,9,98,2,48
7063,1,84,4,45,12,45,18,11,31,28,17
7064,0,81,31,12,72,12,31,18,28,60,5
7065,1,14,20,0,1,5,35,5,31,3,43
7066,1,84,22,60,12,14,38,18,22,28,14
7067,0,84,22,77,3,5,12,4,95,40,35
7068,1,60,31,75,29,8,21,18,65,13,14
7069,1,81,10,70,12,2,63,17,67,2,8
7070,1,55,20,43,3,15,35,20,43,13,11
7071,1,23,10,75,3,5,11,17,73,0,5
7072,1,5,20,10,80,9,13,4,61,70,35
7073,0,26,7,95,63,29,4,4,62,2,11
7074,1,45,20,75,72,20,77,9,36,2,17
7075,0,45,25,21,12,45,15,14,61,78,12
7076,1,84,5,20,80,9,22,28,81,28,14
7077,1,82,11,67,56,28,13,7,44,78,12
7078,1,74,22,50,12,9,77,36,91,76,14
7079,0,16,22,63,12,38,77,18,81,2,34
7080,0,26,4,95,39,28,46,28,57,2,48
7081,1,59,42,89,3,39,23,9,98,60,35
7082,1,16,10,21,3,0,56,15,30,11,31
7083,1,26,5,95,28,20,53,9,22,2,14
7084,0,60,22,2,3,39,53,9,68,6,24
7085,1,19,10,14,72,29,57,20,31,13,26
7086,1,42,10,0,63,39,53,20,73,40,32
7087,0,5,22,60,3,12,39,9,1,13,31
7088,0,27,22,91,12,12,74,18,17,51,48
7089,0,45,22,60,4,48,71,14,44,69,48
7090,0,5,20,10,80,9,13,4,61,70,35
7091,1,84,4,74,58,9,38,14,61,2,6
7092,1,81,22,62,3,45,35,28,81,39,34
7093,0,36,40,60,72,39,77,14,61,27,26
7094,0,84,17,81,28,29,22,9,21,2,43
7095,0,84,4,63,38,12,36,18,74,2,10
7096,0,58,17,26,28,39,54,20,98,13,14
7097,0,55,22,62,12,12,23,17,17,25,5
7098,0,45,25,21,12,45,15,14,61,78,12
7099,0,52,17,59,12,25,39,9,59,27,14
7100,1,84,20,17,84,12,23,4,93,11,31
7101,1,58,4,9,58,39,53,18,98,13,24
7102,0,81,20,57,68,26,39,28,61,13,14
7103,0,5,20,10,80,9,13,4,61,70,35
7104,1,84,4,74,58,9,38,14,61,2,6
7105,1,81,22,62,3,45,35,28,81,39,34
7106,0,36,40,60,72,39,77,14,61,27,26
7107,1,55,4,65,27,28,63,5,61,13,48
7108,0,0,5,62,12,0,38,28,44,69,41
7109,0,84,10,46,12,45,50,14,48,2,35
7110,0,58,17,26,28,39,54,20,98,13,14
7111,0,55,22,62,12,12,23,17,17,25,5
7112,0,45,25,21,12,45,15,14,61,78,12
7113,0,52,17,59,12,25,39,9,59,27,14
7114,1,57,10,62,63,12,0,20,59,78,1
7115,1,0,10,62,28,39,69,5,40,8,32
7116,1,65,4,22,3,12,50,20,97,28,43
7117,1,58,4,22,58,12,53,18,45,13,48
7118,0,70,22,34,10,25,23,17,14,8,34
7119,0,42,20,75,29,39,37,20,77,2,24
7120,0,44,3,93,7,39,53,4,81,27,34
7121,0,16,22,65,29,29,35,4,39,13,1
7122,1,62,4,46,29,29,22,35,81,2,43
7123,1,45,25,21,29,39,0,20,73,13,14
7124,0,68,20,58,29,39,15,17,45,27,35
7125,1,0,10,81,26,39,13,18,98,13,48
7126,1,62,31,43,40,14,13,18,74,39,34
7127,1,80,20,45,40,12,58,9,74,28,43
7128,0,84,4,45,12,45,18,11,31,28,17
7129,1,81,31,12,72,12,31,18,28,60,5
7130,0,25,22,93,29,39,23,18,32,60,35
7131,1,45,31,44,72,12,23,4,44,60,5
7132,1,22,22,36,40,2,77,25,74,2,43
7133,1,67,19,81,12,28,17,18,73,2,48
7134,1,0,10,81,3,11,35,20,26,27,31
7135,1,84,10,67,12,2,31,17,37,69,43
7136,0,5,20,10,80,9,13,4,61,70,35
7137,1,26,7,95,63,29,4,4,62,2,11
7138,1,19,16,45,72,12,75,31,10,78,31
7139,0,60,22,2,3,39,53,9,68,6,24
7140,0,45,10,16,22,14,9,31,74,13,41
7141,0,5,20,10,80,9,13,4,61,70,35
7142,1,26,7,95,63,29,4,4,62,2,11
7143,1,19,16,45,72,12,75,31,10,78,31
7144,0,0,44,98,12,39,78,31,87,56,34
7145,0,56,5,26,3,12,39,18,2,28,35
7146,1,44,22,31,3,39,4,28,44,60,5
7147,1,44,10,36,12,28,23,15,98,2,48
7148,0,27,5,10,3,28,53,36,21,28,14
7149,0,16,19,98,3,39,77,40,42,13,1
7150,0,67,20,20,12,12,77,9,22,28,26
7151,0,84,17,21,21,29,39,18,74,13,14
7152,0,0,31,98,29,39,38,9,74,13,48
7153,1,84,10,75,12,2,23,16,42,28,43
7154,0,0,16,98,40,3,15,20,81,11,43
7155,0,67,31,75,53,28,2,40,98,2,14
7156,1,27,39,33,3,12,0,5,59,27,35
7157,0,0,37,33,38,29,4,40,42,27,43
7158,1,26,16,95,29,39,77,4,74,13,26
7159,0,45,5,95,3,20,0,20,69,51,34
7160,1,26,7,95,63,29,4,4,62,2,11
7161,1,65,20,21,72,12,53,14,62,57,48
7162,1,45,37,95,40,45,53,9,45,13,5
7163,1,72,22,95,12,2,47,9,44,6,43
7164,1,56,16,9,40,45,77,37,95,28,10
7165,1,1,20,64,28,29,38,20,95,13,14
7166,0,9,22,98,72,20,53,36,95,13,12
7167,1,78,9,95,3,45,57,40,74,13,43
7168,1,19,9,95,12,14,77,5,74,40,43
7169,0,45,16,95,12,11,54,17,22,2,6
7170,1,47,24,63,29,11,77,40,37,72,14
7171,1,27,20,43,72,12,77,40,85,2,39
7172,0,84,23,95,28,29,19,28,98,76,31
7173,1,0,22,77,3,43,77,36,95,38,48
7174,0,57,22,45,63,12,6,47,42,2,32
7175,0,32,20,31,29,39,2,5,95,13,48
7176,0,45,20,5,1,39,7,5,95,27,25
7177,1,56,22,75,12,12,36,9,95,69,20
7178,1,16,34,77,28,14,4,15,73,13,8
7179,0,16,22,50,72,39,2,4,55,57,48
7180,1,16,31,8,3,12,21,20,62,69,5
7181,0,78,24,75,12,39,0,9,81,27,14
7182,0,23,22,75,12,2,49,4,62,28,14
7183,0,23,5,77,28,29,7,37,59,3,5
7184,1,84,31,20,58,40,19,4,3,13,14
7185,0,18,10,19,80,28,39,18,21,69,43
7186,1,81,22,65,12,2,76,9,2,78,19
7187,1,61,20,43,3,12,29,36,24,69,50
7188,0,26,7,95,63,29,4,4,62,2,11
7189,0,78,4,67,12,45,4,12,42,2,6
7190,1,5,10,98,58,45,77,18,81,13,14
7191,0,1,44,0,12,12,58,15,73,27,5
7192,0,5,19,74,12,17,13,20,28,65,39
7193,0,0,5,62,12,0,38,28,44,69,41
7194,0,5,10,10,56,45,48,20,50,28,43
7195,1,45,20,20,12,7,77,9,73,60,26
7196,1,6,10,81,22,29,77,18,34,60,43
7197,1,23,16,31,3,11,77,9,8,13,5
7198,0,25,4,8,4,12,73,9,19,40,48
7199,0,84,31,75,73,45,61,31,37,7,34
7200,1,26,5,31,12,45,56,17,17,7,26
7201,0,84,42,81,71,45,39,18,10,2,43
7202,0,84,13,43,12,20,15,18,43,2,43
7203,1,84,17,81,28,29,22,9,21,2,43
7204,0,84,5,45,63,2,22,18,98,2,35
7205,0,23,4,63,39,28,77,8,59,2,43
7206,0,26,22,43,29,39,77,4,47,13,48
7207,1,84,13,98,12,5,25,9,74,68,48
7208,1,82,31,81,58,25,35,20,55,13,34
7209,0,84,5,60,40,25,22,4,22,28,35
7210,1,42,39,76,3,20,77,20,74,28,24
7211,0,43,10,16,28,39,24,18,74,2,48
7212,1,62,5,21,3,5,58,28,42,40,5
7213,1,27,31,86,3,29,0,32,57,60,43
7214,1,14,5,94,38,28,76,9,98,2,48
7215,0,62,22,75,40,18,47,17,8,28,43
7216,0,19,17,82,63,15,22,9,81,2,48
7217,1,23,16,31,3,11,77,9,8,13,5
7218,0,25,4,8,4,12,73,9,19,40,48
7219,1,23,10,44,27,2,77,5,31,40,26
7220,1,26,5,31,12,45,56,17,17,7,26
7221,0,84,42,81,71,45,39,18,10,2,43
7222,0,84,5,45,63,2,22,18,98,2,35
7223,0,23,4,63,39,28,77,8,59,2,43
7224,0,26,22,43,29,39,77,4,47,13,48
7225,1,84,13,98,12,5,25,9,74,68,48
7226,1,82,31,81,58,25,35,20,55,13,34
7227,0,84,5,60,40,25,22,4,22,28,35
7228,0,43,10,16,28,39,24,18,74,2,48
7229,1,62,5,21,3,5,58,28,42,40,5
7230,1,27,31,86,3,29,0,32,57,60,43
7231,1,14,5,94,38,28,76,9,98,2,48
7232,0,19,17,82,63,15,22,9,81,2,48
7233,0,62,16,91,3,15,15,4,98,40,48
7234,1,55,10,60,3,45,63,18,81,13,14
7235,0,72,42,23,12,2,64,18,65,27,12
7236,1,27,20,34,29,39,13,20,55,35,17
7237,1,35,10,2,12,45,9,4,73,40,35
7238,0,26,4,95,39,28,46,28,57,2,48
7239,1,25,25,98,3,11,4,20,74,13,14
7240,1,84,10,98,3,2,58,40,42,28,43
7241,1,5,22,60,3,12,39,9,1,13,31
7242,0,67,17,43,3,45,4,9,43,13,14
7243,0,23,19,43,3,3,77,18,73,60,43
7244,1,84,19,44,12,45,38,40,67,27,14
7245,0,47,22,63,28,2,77,9,98,13,13
7246,0,84,13,43,12,20,15,18,43,2,43
7247,1,72,5,45,3,39,77,9,42,39,34
7248,0,84,10,98,58,38,48,20,31,38,6
7249,1,45,20,75,3,20,69,20,89,13,5
7250,1,84,19,16,40,29,39,10,81,70,41
7251,0,42,20,75,12,11,0,8,91,27,17
7252,1,57,10,81,26,2,48,5,89,39,34
7253,1,84,9,61,12,45,71,14,77,2,40
7254,1,84,5,98,3,29,48,18,43,40,48
7255,1,84,20,74,16,28,22,21,17,27,39
7256,1,81,20,77,4,2,35,5,17,13,14
7257,0,62,20,75,72,12,77,5,14,57,48
7258,0,57,10,67,58,15,77,36,62,2,14
7259,0,36,7,63,25,3,64,5,69,69,14
7260,1,13,25,9,3,28,0,40,73,13,48
7261,0,62,5,3,12,12,58,20,62,27,5
7262,0,27,20,98,3,29,0,5,28,13,5
7263,1,5,31,74,12,12,76,20,91,25,5
7264,0,84,10,16,29,20,53,36,34,2,1
7265,0,57,13,74,12,12,31,40,22,2,5
7266,0,57,9,52,12,45,77,4,74,70,19
7267,1,36,4,43,26,29,23,18,36,13,14
7268,1,45,20,75,3,20,69,20,89,13,5
7269,0,26,16,75,10,20,77,20,91,13,14
7270,1,0,10,45,63,14,23,18,85,13,35
7271,0,57,10,81,26,2,48,5,89,39,34
7272,1,84,9,61,12,45,71,14,77,2,40
7273,1,57,10,75,28,20,35,39,17,2,13
7274,0,67,37,16,48,28,32,40,74,2,11
7275,0,57,9,93,4,2,82,28,10,13,48
7276,1,26,10,75,26,25,77,42,17,13,32
7277,1,84,10,14,3,7,23,28,74,40,48
7278,0,36,35,75,40,2,13,28,17,13,48
7279,1,45,20,75,3,20,69,20,89,13,5
7280,1,78,13,16,29,20,77,10,74,59,42
7281,0,26,5,63,40,0,0,18,22,2,43
7282,0,45,22,17,38,29,23,9,98,27,14
7283,1,82,29,3,12,2,48,5,31,81,31
7284,1,67,20,20,12,12,77,9,22,28,26
7285,0,27,23,21,63,15,77,28,12,69,26
7286,0,5,11,81,3,12,77,18,14,13,36
7287,1,16,19,21,40,29,0,20,91,27,12
7288,0,0,20,2,29,38,4,20,74,40,43
7289,1,27,10,75,12,38,4,20,44,2,26
7290,0,56,5,31,12,12,56,40,42,2,48
7291,0,59,22,0,12,40,23,31,74,39,34
7292,1,25,31,75,12,29,13,18,42,29,34
7293,0,27,33,12,72,45,21,11,44,57,6
7294,0,27,20,81,63,20,5,20,91,69,13
7295,1,45,42,88,5,2,77,34,59,8,31
7296,0,23,5,60,28,41,77,28,28,40,5
7297,0,60,19,98,28,29,4,18,56,28,43
7298,1,73,43,93,28,2,23,28,73,38,26
7299,1,84,9,93,7,2,53,9,81,28,43
7300,0,25,31,98,3,26,0,23,81,27,5
7301,0,36,7,63,25,3,64,5,69,69,14
7302,0,27,31,98,40,28,4,17,53,2,35
7303,1,67,10,75,3,5,2,17,57,28,43
7304,1,29,5,60,28,24,13,40,44,2,1
7305,1,55,25,97,38,45,63,28,2,27,14
7306,0,5,31,97,72,45,0,18,22,65,35
7307,0,0,19,75,12,45,53,14,67,27,12
7308,1,45,20,75,3,20,69,20,89,13,5
7309,1,26,31,75,40,28,77,31,67,13,48
7310,0,0,22,63,26,45,56,18,69,69,34
7311,1,27,10,36,12,2,21,8,91,8,31
7312,1,27,5,81,38,29,7,18,73,2,43
7313,0,62,5,70,12,12,77,20,59,2,13
7314,1,27,17,74,12,45,19,6,62,28,14
7315,0,23,5,60,28,41,77,28,28,40,5
7316,0,68,31,81,12,14,15,15,10,2,24
7317,1,0,5,98,56,28,32,4,31,27,43
7318,1,73,43,93,28,2,23,28,73,38,26
7319,1,84,9,93,7,2,53,9,81,28,43
7320,0,25,31,98,3,26,0,23,81,27,5
7321,0,36,7,63,25,3,64,5,69,69,14
7322,0,27,31,98,40,28,4,17,53,2,35
7323,1,67,10,75,3,5,2,17,57,28,43
7324,1,29,5,60,28,24,13,40,44,2,1
7325,1,55,25,97,38,45,63,28,2,27,14
7326,0,5,31,97,72,45,0,18,22,65,35
7327,0,0,19,75,12,45,53,14,67,27,12
7328,1,45,20,75,3,20,69,20,89,13,5
7329,1,84,10,21,72,25,11,17,17,24,43
7330,1,26,31,75,40,28,77,31,67,13,48
7331,0,0,22,63,26,45,56,18,69,69,34
7332,0,42,31,74,28,2,23,4,39,2,35
7333,1,72,20,21,24,28,78,4,39,38,42
7334,0,85,22,59,12,2,77,28,22,28,9
7335,1,25,5,77,28,39,0,18,81,13,5
7336,1,45,20,14,12,2,77,10,42,6,14
7337,0,23,20,43,40,29,75,20,77,2,50
7338,1,81,20,10,39,28,46,31,98,13,48
7339,1,81,20,41,82,12,63,5,95,13,34
7340,1,76,4,81,29,3,32,20,98,57,14
